1.006045;9.960746
1.003750;7.527239
6.924476;18.414960
7.871209;14.189313
1.922270;16.654393
5.277499;19.793947
5.914709;15.520816
9.030209;17.571762
9.968343;19.488624
0.857196;10.893787
8.597989;16.261823
1.118640;13.799554
8.341948;17.180432
0.108453;5.755768
7.231985;19.543078
2.446573;11.942877
3.207763;11.658086
6.019793;11.152032
9.940807;18.831809
1.450343;8.313419
3.623126;15.350968
1.379524;15.917359
1.333949;6.743682
3.079388;9.381679
4.930014;13.866598
6.338883;14.866886
6.600418;19.057941
1.208917;11.151284
1.296006;7.613376
5.589681;19.117672
8.628464;21.664718
3.024295;9.860522
1.486577;15.530665
1.968466;8.395850
2.935090;11.353899
3.290460;14.848676
0.146651;9.816635
6.096051;12.576651
5.079717;19.255155
2.782892;7.792624
3.112022;17.233797
3.537734;18.250175
6.579298;16.325949
4.654807;17.530111
6.064022;11.308510
6.403295;16.095780
8.280742;22.708332
6.528712;21.296031
8.471678;21.968856
1.194703;7.601471
1.915987;11.401150
7.964984;15.027623
9.155147;18.216182
3.543239;12.778103
3.236473;14.562605
4.244595;15.593091
5.447907;18.230236
6.060936;13.088140
2.528981;8.244724
9.902508;23.495511
0.960231;12.266034
3.285488;17.526461
5.733393;20.547593
9.008292;18.213363
8.311378;13.514373
5.611838;10.839204
4.688158;13.264980
2.290004;11.133309
7.637858;18.471101
8.078168;13.952499
2.159375;9.482138
7.222827;19.830109
0.105093;8.388855
9.634486;17.268560
3.999505;18.536499
1.227077;11.186812
5.842797;15.355362
4.200709;10.776899
4.326765;12.535766
5.781260;13.419404
3.411996;9.805095
2.865509;15.965663
4.969922;15.125435
1.943458;9.551238
0.988757;6.010383
3.482111;11.630243
2.344389;8.049327
0.755414;8.204896
3.988700;9.378600
5.083556;18.071761
9.926895;21.237527
2.947940;13.717632
0.823197;12.971846
7.345882;17.495844
0.357650;8.484792
7.788106;16.557752
4.520241;10.173856
1.869800;16.359963
5.809128;14.622386
2.097943;13.895828
3.834884;14.414937
9.946017;21.125290
6.284991;11.986422
8.628755;13.902446
1.091331;9.803642
8.261895;14.280121
0.022944;6.232779
6.787917;12.634058
8.358485;17.492284
5.996103;19.712238
7.260942;16.045151
2.485781;9.266964
4.437823;13.793404
1.271347;6.518298
8.168838;16.538127
7.044836;14.048558
8.949343;20.940196
8.182995;18.417328
7.692284;19.504034
5.508024;19.291639
0.524061;9.293981
9.801840;15.348844
4.979755;16.569513
1.393145;9.731385
0.723557;13.112805
2.054375;15.038873
1.173457;10.713612
9.765682;20.376962
8.895736;14.932764
5.858232;17.922805
4.406318;12.309386
9.068295;17.423956
9.893921;22.145211
8.589994;21.176199
4.063040;13.161058
6.369819;15.956920
7.867938;19.039598
5.134105;12.981799
2.761416;14.288667
6.185934;14.670907
3.916499;17.156807
1.469472;11.559428
2.780464;9.015617
0.701236;7.377435
2.272182;13.831650
8.740773;20.419273
9.462536;22.271604
0.034161;14.390618
5.060358;18.684513
6.942662;21.066059
2.722174;11.034655
3.710498;9.300610
9.484141;23.328744
3.437806;10.683363
5.371853;19.995593
5.730530;20.018883
7.864048;20.064050
4.378308;10.022820
8.435156;18.514700
2.320711;8.028049
1.639012;7.700496
7.385838;13.487387
8.870551;21.290550
0.458006;9.388914
6.044155;18.444822
3.054306;16.820635
0.713149;12.477953
9.356441;14.553731
5.609407;13.403654
2.442847;8.424108
2.417987;15.591365
0.269613;5.551648
5.373379;15.021300
0.926547;9.735082
9.727465;17.974723
4.515874;10.882351
4.308741;11.210453
2.468026;10.647318
9.321711;17.247743
7.110201;17.476066
0.326700;5.491207
4.132194;10.172043
6.929311;15.417946
1.237139;8.775857
6.282883;14.962869
3.519978;17.220848
1.853364;10.642954
8.982905;21.209648
8.437512;23.346964
1.035278;14.200255
3.156710;13.707862
9.531454;21.996905
7.452864;14.452344
0.644743;12.419318
4.925512;17.680456
2.140440;12.392652
7.919451;19.192085
6.292061;16.140822
9.761270;22.290470
7.387479;18.431631
1.209186;7.116643
4.745022;12.807572
4.697048;13.424975
0.289293;8.423852
3.637379;9.961950
1.299536;13.093625
6.875723;12.706713
4.259540;13.588126
2.830470;12.734753
1.103161;13.859143
2.659227;10.902828
3.008194;8.586871
9.516236;23.816491
5.427438;19.704944
6.829455;14.644372
5.321658;18.360299
3.722374;8.789054
1.101190;14.520612
3.794607;10.185090
1.553981;13.985967
2.715054;10.568571
4.226076;18.816852
3.684507;17.170122
3.919363;15.434340
3.389898;13.412422
4.270959;15.320084
8.266126;20.545279
6.627802;19.410163
6.579408;13.634648
7.059868;15.468730
4.870157;12.251683
1.447503;15.040034
2.448206;9.996900
7.011952;18.254766
3.939177;17.505109
3.674800;15.329031
1.419450;14.320326
6.245007;16.348964
6.386491;11.550861
1.618934;16.395323
5.186894;16.076787
5.825514;14.278533
3.169046;10.622362
1.235381;15.983836
4.508555;17.803804
3.157317;17.536029
0.676775;10.281595
7.971242;16.096223
7.153514;17.136708
9.367795;15.460485
3.549127;11.591722
7.746921;17.715498
0.943471;9.935399
0.072533;12.402495
4.156298;10.847765
7.106351;21.449544
7.581360;15.513225
2.796212;8.546619
5.385180;14.416773
0.498861;15.392596
2.326842;10.983020
9.272447;17.276063
8.260998;20.504687
6.128597;16.543110
2.226883;12.723275
6.507203;17.283213
8.538987;17.793111
0.744586;15.227044
8.246052;14.063172
6.812420;14.214771
2.508586;11.427357
1.745543;6.835490
6.850636;16.392391
0.840353;8.076170
8.573348;14.912562
2.129552;8.029742
4.995392;11.397391
3.903807;12.160197
8.645688;13.678092
8.670903;14.543474
5.528796;15.706902
6.648581;15.716364
9.432230;21.825397
3.550241;16.228523
8.210286;13.572947
0.080633;5.799506
4.281432;11.107608
0.808819;6.940887
6.367931;13.017104
3.367884;13.309164
2.988387;13.485823
5.841470;18.825249
6.899434;21.644711
1.240170;11.785292
9.777680;24.688753
6.417693;16.724169
5.089179;13.155452
9.374259;18.895668
0.459441;8.383940
2.199691;15.869418
3.287160;10.567485
9.388600;21.957192
4.106501;9.303920
8.700660;14.175092
1.846592;8.915136
5.415712;15.250691
7.565980;13.823162
2.818758;12.284172
1.002458;10.061386
0.010536;5.790674
3.970001;15.398230
6.086614;20.145793
9.494503;19.955375
3.580588;18.534531
8.385372;19.165652
8.623670;15.296203
8.060604;21.072874
9.241125;16.408230
8.209689;21.151474
2.641538;7.697819
0.010329;13.067578
4.891260;17.467569
9.314432;22.024450
2.041723;7.358612
1.768946;8.821205
1.097027;11.835974
8.480488;20.664129
4.798126;17.773117
2.644514;16.023228
7.928934;13.958820
4.158994;15.711599
2.702419;9.922017
4.564875;11.508418
4.386703;12.161268
9.885328;21.913569
2.830846;17.726502
5.085491;17.807597
7.471965;16.871888
5.432124;19.945812
4.716812;16.917883
1.565947;12.379786
2.940018;7.986452
2.997480;15.735624
8.021426;18.663420
6.116859;17.067219
6.671880;11.947733
2.502965;16.877264
2.495451;14.563290
1.317843;13.199997
9.842404;16.045575
3.910395;11.583645
1.098827;15.094714
0.395355;13.966148
3.395809;14.223289
8.084480;21.197101
3.028550;17.678977
3.926461;14.895028
9.696862;21.620803
3.706711;16.424999
2.565935;17.389505
3.668647;17.906463
0.099423;11.271035
8.612115;16.206988
3.239452;18.169409
9.477027;17.558883
1.133128;9.520551
5.755105;12.987061
2.383309;13.533769
0.802748;11.581867
1.977939;15.865168
3.891740;13.898229
8.537655;21.355856
0.975057;14.209574
4.742142;14.423910
5.952804;18.260881
4.505338;19.126790
6.545893;16.150654
5.793064;15.951071
7.199634;21.232149
5.087965;16.764627
2.114370;13.335464
0.064085;12.933560
8.453050;15.900443
4.019935;18.275733
8.226513;19.224387
8.143026;15.261279
1.004364;12.685045
9.936453;16.915874
4.915198;14.593794
6.661189;12.529191
1.986673;8.153200
0.489453;14.022019
5.771289;17.053806
3.690573;11.661496
5.315032;19.093571
9.647585;22.076987
4.999632;19.711301
5.298878;13.751559
2.159063;16.477876
2.708480;8.094055
5.316687;11.168193
2.503828;13.824879
7.532188;14.972469
8.300472;15.747857
7.118877;17.080538
3.315388;17.420938
6.128188;14.933029
7.638116;14.537593
0.087358;6.416047
4.870400;15.272790
0.107228;9.625212
2.831792;12.938652
4.229654;17.360324
8.559542;19.948259
7.449482;13.717503
6.774293;14.540462
2.119527;16.397649
9.087220;23.738935
1.718403;14.106095
2.099100;15.936381
2.349352;12.763840
7.942831;21.420371
9.219329;19.800275
0.377017;14.683704
6.909635;17.157053
4.709076;16.725939
9.765402;22.306271
2.123723;11.118779
5.671538;11.354803
0.383773;8.504794
1.951286;14.109352
5.887190;14.958002
6.436188;16.410597
3.722528;16.877118
2.362101;13.183729
6.991871;16.703324
1.236116;11.170818
3.188993;8.644438
0.515648;9.081659
9.762132;22.187415
8.813428;18.284636
4.442147;18.020977
2.012077;13.577946
2.573886;15.257501
7.249134;15.206794
0.804635;15.005055
0.115726;11.807551
3.271232;14.823146
1.666235;13.659994
4.706504;13.734839
2.815388;9.513763
8.739788;17.791292
6.633077;13.561859
4.506948;16.655674
5.494792;14.763872
4.574010;13.882230
8.740288;22.756444
2.887051;8.639416
5.582026;16.042963
8.435980;16.267139
8.418597;22.659212
2.031579;15.565902
5.932440;16.235251
5.086236;17.684911
2.296571;17.089312
1.627010;11.738969
1.491116;6.857914
9.163463;22.287656
2.295580;10.965991
5.272919;18.063291
7.939491;22.786420
2.098593;13.778372
8.863085;18.848729
7.432144;16.877255
0.446581;11.314704
7.276271;21.141449
5.108738;19.416588
7.399501;13.440680
4.610662;12.096399
8.639853;20.547085
2.278478;7.545341
2.019192;10.788786
0.633661;6.816315
1.893788;9.823028
4.853065;17.019772
0.719613;8.512169
7.013635;14.831841
9.472335;20.349056
7.803849;19.708328
0.321831;13.572262
2.772602;15.370704
7.115609;19.996949
6.905952;16.421062
8.922518;15.439132
7.000848;19.563219
8.423846;22.703173
7.829234;13.272272
3.048921;16.511815
1.625692;11.568401
1.392135;12.870893
2.109415;9.221163
