0.945415;10.247225
4.294265;17.403467
6.467156;14.586544
2.500403;16.018970
4.074268;16.907664
8.478251;19.681181
5.064867;13.462713
1.788737;10.475322
6.005236;14.544930
6.884922;16.417309
1.930799;12.476248
6.319156;12.288230
3.193506;14.586599
3.887599;14.791753
0.193831;13.610881
0.755813;8.602667
2.543369;12.593447
0.956057;14.966582
8.169465;16.625926
7.529092;14.772825
1.289856;12.297199
8.446664;19.801387
9.405188;14.640589
0.041308;10.451732
3.775095;15.701324
9.942811;20.648704
2.471679;13.733646
6.674967;17.340152
2.655060;8.217625
1.569340;9.418230
8.979616;16.304769
5.695745;12.218730
7.375230;19.027033
0.533510;11.078206
0.108263;13.170864
7.788429;14.186548
4.069944;15.305037
7.752842;16.227975
6.470494;19.264644
8.885557;14.131145
4.720380;18.548748
5.951481;18.143541
5.090335;12.716783
2.857245;15.602640
3.189013;12.615598
0.594285;7.762915
6.751737;18.041768
3.691614;12.818582
2.941833;12.166957
9.671663;17.721759
2.287726;14.747818
4.448214;15.805885
3.695185;10.896242
9.832803;14.998481
9.995207;23.713567
0.411267;10.126854
7.546728;18.909476
1.907646;9.544709
8.989197;18.754087
0.382458;7.560668
9.191476;15.168219
4.346839;15.290052
7.266774;20.305227
0.070181;5.278787
2.263578;17.005422
3.258702;12.810005
7.201937;19.908853
0.908974;6.806096
9.907973;15.649749
1.062800;15.965980
9.460136;15.934204
4.618767;16.625631
7.836816;19.363229
9.643927;21.469939
1.291304;6.317688
9.004222;14.487002
1.003128;9.354189
6.425992;19.695893
1.389515;12.885688
8.478508;17.131601
6.238017;12.975226
8.204397;16.644350
9.444125;23.557496
4.337076;18.689174
9.855147;20.255023
9.255278;23.570561
6.873943;15.747988
6.322147;16.032906
0.400458;11.366532
1.536771;8.228533
5.992458;11.533452
2.174541;14.170127
3.892056;17.492589
5.265487;15.547058
5.096706;13.840701
8.934664;15.269387
5.481204;17.620265
4.774677;14.700006
6.252431;20.364183
4.277428;15.385005
4.511628;13.044334
5.422861;11.808432
7.406751;14.151759
6.096331;18.903539
7.711082;20.344184
9.498970;18.202510
8.174096;14.847607
0.699126;7.765277
0.274044;11.238657
7.347722;17.718472
9.708608;20.990994
6.705473;16.895285
3.421447;9.901596
0.115141;14.789019
0.591901;9.984470
5.781455;15.884985
7.925275;14.129591
6.489101;16.821127
2.949324;10.534755
3.139235;8.799640
0.218533;7.856738
4.363945;17.756574
4.311716;14.374787
0.458781;10.044541
1.027684;13.834187
9.956510;15.692803
4.088889;15.750872
5.926104;18.436441
8.142132;19.183378
7.184214;20.918248
0.433815;8.399484
3.837563;17.196653
4.169985;9.496650
3.691115;15.810424
2.912096;14.742446
7.779714;15.910343
9.468555;16.612214
1.523259;10.303529
7.206730;14.188770
8.366031;21.600446
9.788542;23.111084
8.970707;17.848139
4.984524;14.881336
1.387768;9.514424
0.938058;14.510039
1.860691;8.232563
1.537651;12.235905
9.730962;20.438597
6.024919;14.446996
2.826945;16.763959
0.252427;5.859085
2.067644;16.788625
2.750318;11.341221
3.501252;18.458300
5.572942;12.440225
8.191463;18.552947
0.189824;12.351995
9.238916;19.413265
2.058983;7.685666
8.301006;16.298046
9.198665;14.360361
4.368913;10.105228
5.859951;14.959825
6.443951;13.328820
7.521951;21.792847
0.821884;13.596262
9.877554;17.767082
7.495359;15.123231
6.480430;12.477042
2.584920;9.638293
2.863894;8.640278
7.414857;15.468575
7.938554;19.592326
8.228067;23.225604
7.280456;18.809529
2.994577;14.473697
6.690770;19.054259
7.215436;14.766156
1.463364;10.122751
4.435589;18.420905
2.930282;13.187755
6.759693;14.567529
8.147001;17.402054
5.435708;15.063139
5.251664;18.272292
6.680804;19.796362
8.797011;17.892672
1.169277;12.904842
0.749433;15.146777
6.733102;19.762991
5.926417;20.654096
4.509010;12.126197
7.091168;13.815613
5.167907;18.722439
5.383832;19.987328
7.539848;20.853961
4.860970;14.160511
1.121949;9.129920
8.554594;20.112251
7.635402;16.441660
4.578285;13.894491
1.921816;10.297112
8.411867;16.502959
0.110861;14.272161
2.488436;14.332399
7.191189;20.606043
6.571641;13.271840
1.032041;9.694850
3.424644;14.624592
2.217341;16.025817
5.803445;20.560634
7.122589;12.787004
4.056730;17.301269
3.672386;11.283709
4.802196;11.109984
6.417581;20.798062
5.623994;18.963391
2.755777;11.791639
1.430489;9.297127
3.197162;12.116087
9.710601;15.098952
2.333779;13.616021
2.088550;10.454370
9.945051;20.458246
9.565768;16.728161
4.321670;14.690883
1.919582;8.363842
6.033627;17.009939
9.688799;24.394812
8.587636;18.078630
1.013801;11.019018
3.871476;15.509271
3.344614;14.971867
0.673657;10.448759
9.493891;18.364710
8.694028;22.898520
4.259170;10.286977
5.486734;16.834454
4.393627;14.825413
1.860915;10.820310
7.594179;18.776763
9.328608;23.842369
7.626845;17.989080
5.490072;17.805716
5.068248;14.145956
1.806638;12.888687
9.082925;19.761039
2.719844;10.147383
2.305367;10.698868
7.202641;14.001899
7.264319;18.160988
